Order Tracker,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security,Side,Order Qty,Order Price,Order Value,Order Status,Remaining Qty,Reject Reason,Contra Broker,Account ID,Last Filled Quantity,Filled Qty,TIF,Expiry Date,Disclose Qty,Minimum Qty,Order Date and Time,Client Order Id,Last Change Time,Execution Id,Trader Report Id,Exchange Order Id,Exchange
SAMP.N0000,BUY,100,146.50,"14,650.00",FILLED,0,,TSL,CAS/92390-LI/0,100,100,DAY,,0,0,2025-11-19 08:37:30.0,92390LI0-wovkc5MQN,2025-11-19 14:07:30,E0PGQ53qKkDo,,O0PGQ9tstx5H,CSE
SAMP.N0000,BUY,25,146.50,"3,662.50",FILLED,0,,JKB,CAS/92390-LI/0,25,25,DAY,,0,0,2025-11-19 08:27:26.0,92390LI0-wo3aqrO39,2025-11-19 13:57:26,E0PGQ53qKjTZ,,O0PGQ9tstx8P,CSE
LIOC.N0000,BUY,100,132.00,"13,200.00",FILLED,0,,DSA,CAS/92390-LI/0,98,100,DAY,,0,0,2025-11-19 07:50:40.0,92390LI0-wowGl8Gtp,2025-11-19 13:20:40,E0PGQ53qKhFx,,O0PGQ9tstxDq,CSE
DIAL.N0000,BUY,200,31.00,"6,200.00",FILLED,0,,LSE,CAS/92390-LI/0,200,200,DAY,,0,0,2025-11-17 07:45:47.0,92390LI0-wocG4W3Cu,2025-11-17 13:15:47,E0PEyA5zHq0o,,O0PEyEw1r8es,CSE
BUKI.N0000,SELL,10,"1,082.00","10,820.00",FILLED,0,,CSC,CAS/92390-LI/0,10,10,DAY,,0,0,2025-11-17 07:44:01.0,92390LI0-woG3LW9cH,2025-11-17 13:14:01,E0PEyA5zHptg,,O0PEyEw1r8bV,CSE
SAMP.N0000,BUY,34,147.00,"4,998.00",FILLED,0,,ASI,CAS/92390-LI/0,34,34,DAY,,0,0,2025-11-17 07:41:05.0,92390LI0-woRA8iO4S,2025-11-17 13:11:05,E0PEyA5zHpfT,,O0PEyEw1r8W1,CSE
SAMP.N0000,BUY,100,147.00,"14,700.00",FILLED,0,,ASI,CAS/92390-LI/0,100,100,DAY,,0,0,2025-11-17 07:39:53.0,92390LI0-woZxMSMF9,2025-11-17 13:09:53,E0PEyA5zHpbQ,,O0PEyEw1r8U0,CSE
CARS.N0000,SELL,9,803.50,"7,231.50",FILLED,0,,MSB,CAS/92390-LI/0,1,9,DAY,,0,0,2025-11-06 07:06:48.0,92390LI0-wo9Z1SahG,2025-11-06 12:36:48,E0P70OBCIClo,,O0P70T1ErTav,CSE
ACL.N0000,BUY,65,219.75,"14,283.75",FILLED,0,,HDF,CAS/92390-LI/0,5,65,DAY,,0,0,2025-11-06 07:04:11.0,92390LI0-wonxblhzW,2025-11-06 12:34:11,E0P70OBCICVv,,O0P70T1ErTp8,CSE
COMB.N0000,BUY,50,207.75,"10,387.50",FILLED,0,,CTS,CAS/92390-LI/0,47,50,DAY,,0,0,2025-11-06 07:00:57.0,92390LI0-wo9HbzIT1,2025-11-06 12:30:57,E0P70OBCIC9r,,O0P70T1ErTrD,CSE
UCAR.N0000,BUY,12,"1,428.00","17,136.00",FILLED,0,,DSA,CAS/92390-LI/0,12,12,DAY,,0,0,2025-11-06 06:59:20.0,92390LI0-woZ0yFORn,2025-11-06 12:29:20,E0P70OBCIC0S,,O0P70T1ErTna,CSE
KCAB.N0000,SELL,6,"1,122.00","6,732.00",FILLED,0,,CSC,CAS/92390-LI/0,3,6,DAY,,0,0,2025-11-06 06:56:20.0,92390LI0-woiiYcv46,2025-11-06 12:26:20,E0P70OBCIBhr,,O0P70T1ErTfz,CSE
BUKI.N0000,SELL,5,"1,125.00","5,625.00",FILLED,0,,MSB,CAS/92390-LI/0,4,5,DAY,,0,0,2025-11-06 04:25:53.0,92390LI0-woB3ILIXu,2025-11-06 09:55:53,E0P70OBCHrLs,,O0P70T1ErGKJ,CSE
KCAB.N0000,SELL,2,"1,150.00","2,300.00",FILLED,0,,DSA,CAS/92390-LI/0,2,2,DAY,,0,0,2025-11-06 04:00:00.0,92390LI0-woLr0MicB,2025-11-06 09:30:08,E0P70OBCHlj7,,O0P70T1ErGm0,CSE
CARS.N0000,SELL,2,803.50,"1,607.00",FILLED,0,,ASI,CAS/92390-LI/0,2,2,DAY,,0,0,2025-11-06 04:00:00.0,92390LI0-wo87DkyAe,2025-11-06 09:30:00,E0P70OBCHlYE,,O0P70T1ErGL1,CSE
SAMP.N0000,BUY,100,147.00,"14,700.00",FILLED,0,,IFL,CAS/92390-LI/0,100,100,DAY,,0,0,2025-11-03 07:34:35.0,92390LI0-woHab9b6O,2025-11-03 13:04:35,E0P4pM3KZWq6,,O0P4pQtN8ret,CSE
DIAL.N0000,BUY,200,29.00,"5,800.00",FILLED,0,,COM,CAS/92390-LI/0,200,200,DAY,,0,0,2025-10-30 08:13:29.0,92390LI0-wofgfQFxo,2025-10-30 13:43:29,E0P1utPHsUpF,,O0P1uyFKRmWb,CSE
SAMP.N0000,BUY,50,147.00,"7,350.00",FILLED,0,,ASI,CAS/92390-LI/0,50,50,DAY,,0,0,2025-10-30 08:05:54.0,92390LI0-wovcNN6Rt,2025-10-30 13:35:54,E0P1utPHsUAq,,O0P1uyFKRmFq,CSE
LIOC.N0000,BUY,50,139.00,"6,950.00",FILLED,0,,CAS,CAS/92390-LI/0,50,50,DAY,,0,0,2025-10-29 07:07:59.0,92390LI0-wo2tWVWKQ,2025-10-29 12:37:59,E0P1CiJm6uCY,,O0P1Cn9ogD6L,CSE
JAT.N0000,BUY,100,50.30,"5,030.00",FILLED,0,,MSB,CAS/92390-LI/0,100,100,DAY,,0,0,2025-10-29 07:06:18.0,92390LI0-wo6yJLEBY,2025-10-29 12:36:18,E0P1CiJm6u4h,,O0P1Cn9ogD2p,CSE
JKH.N0000,BUY,100,21.00,"2,100.00",FILLED,0,,JKB,CAS/92390-LI/0,100,100,DAY,,0,0,2025-10-29 04:00:00.0,92390LI0-woHxw2ni1,2025-10-29 09:30:02,E0P1CiJm6UIb,,O0P1Cn9ofzqc,CSE
SAMP.N0000,BUY,50,148.50,"7,425.00",FILLED,0,,ASI,CAS/92390-LI/0,50,50,DAY,,0,0,2025-10-28 04:00:00.0,92390LI0-wo8Pcma3w,2025-10-28 09:30:18,E0P0SyRQpFXg,,O0P0T3HTOkLw,CSE
JKH.N0000,BUY,290,21.50,"6,235.00",FILLED,0,,BMS,CAS/92390-LI/0,290,290,DAY,,0,0,2025-10-28 04:00:00.0,92390LI0-wonGoxz5h,2025-10-28 09:30:16,E0P0SyRQpFPH,,O0P0T3HTOk5S,CSE
BUKI.N0000,BUY,10,"1,199.00","11,990.00",FILLED,0,,DSA,CAS/92390-LI/0,10,10,DAY,,0,0,2025-10-28 04:00:00.0,92390LI0-woPK7EfqE,2025-10-28 09:30:06,E0P0SyRQpFI2,,O0P0T3HTOjog,CSE
ACL.N0000,BUY,50,221.00,"11,050.00",FILLED,0,,ASI,CAS/92390-LI/0,50,50,DAY,,0,0,2025-10-28 04:00:00.0,92390LI0-wouU6g8CQ,2025-10-28 09:30:00,E0P0SyRQpFGB,,O0P0T3HTOjcH,CSE
